Id_Escucha ,Id_Cliente,Id_Cancion,Fecha y Hora de escucha
810,1674,4179,30/9/2023 15:00
811,2450,1632,23/10/2023 15:40
812,,3875,4/10/2023 16:50
813,1374,4073,4/3/2023 05:13
814,1742,,17/12/2023 21:06
815,2894,,12/12/2023 10:48
816,1173,,15/8/2023 03:57
817,2994,998,18/8/2023 05:44
818,1229,2259,23/4/2023 22:51
819,1638,770,
820,631,4881,1/6/2023 20:09
821,1129,2384,
822,1639,1010,3/10/2023 06:49
823,1436,1924,8/7/2023 11:48
824,2497,3515,31/10/2023 17:26
825,622,4083,8/7/2023 00:55
826,1216,1466,22/10/2023 00:56
827,863,1189,
828,2248,3537,19/8/2023 23:39
829,1316,4855,29/3/2023 13:52
830,2248,,6/2/2023 18:46
831,2084,3671,
832,,2148,2/9/2023 08:28
833,,1989,30/11/2023 06:01
834,2309,1480,7/9/2023 20:33
835,,,27/11/2023 20:18
836,1159,1115,17/12/2023 22:30
837,,4921,16/12/2023 05:25
838,706,2821,
839,2146,3378,10/6/2023 12:41
840,1443,,19/11/2023 10:34
841,372,1879,6/2/2023 19:54
842,774,96,12/3/2023 17:53
843,2887,3642,13/12/2023 07:39
844,659,797,17/1/2023 16:33
845,2167,2634,12/11/2023 01:22
846,,,5/1/2023 06:42
847,2552,4729,31/12/2023 14:05
848,1015,391,29/4/2023 14:59
849,500,2932,10/4/2023 07:32
850,523,3873,10/10/2023 16:52
851,2475,2605,20/5/2023 13:15
852,650,359,18/11/2023 03:14
853,2964,,16/7/2023 01:49
854,2663,3854,18/11/2023 23:44
855,2447,4021,21/8/2023 14:26
856,1842,1610,23/11/2023 07:38
857,2142,278,
858,1047,3208,4/5/2023 23:31
859,2030,2143,30/1/2023 16:23
860,1975,,
861,532,1183,24/6/2023 16:35
862,2217,2212,15/3/2023 08:40
863,2230,993,
864,1039,3020,2/1/2023 17:08
865,1048,4489,2/12/2023 23:24
866,1673,2410,2/5/2023 06:23
867,1841,1045,3/7/2023 03:07
868,1850,3241,5/5/2023 13:32
869,,3347,27/1/2023 17:02
870,,3800,13/8/2023 11:31
871,1816,,28/4/2023 06:11
872,112,2757,12/6/2023 11:43
873,214,3944,24/6/2023 03:55
874,365,3070,18/6/2023 22:36
875,1656,4858,9/3/2023 15:41
876,2763,1111,1/5/2023 11:05
877,931,3299,16/9/2023 03:58
878,357,,21/9/2023 03:53
879,1945,4742,9/3/2023 21:11
880,805,1197,12/10/2023 08:08
881,895,3743,8/8/2023 05:48
882,1000,1811,
883,115,4916,21/6/2023 01:44
884,1106,959,
885,805,4072,5/7/2023 14:13
886,2969,3381,27/6/2023 07:07
887,488,1811,4/4/2023 19:21
888,1648,3756,11/12/2023 13:57
889,,3252,21/12/2023 13:44
890,1664,3393,25/7/2023 23:59
891,852,1990,12/7/2023 10:02
892,1693,2394,21/1/2023 08:09
893,1913,1397,20/7/2023 22:12
894,,1475,25/2/2023 20:03
895,914,,23/1/2023 09:46
896,1616,1515,31/10/2023 02:04
897,2562,2860,
898,2974,1000,6/4/2023 16:22
899,2381,3878,21/6/2023 10:18
900,2729,2228,31/3/2023 19:43
901,672,4850,27/5/2023 13:02
902,1044,2350,4/11/2023 07:21
903,1796,3345,26/12/2023 21:21
904,2728,3945,
905,835,3166,4/3/2023 23:25
906,1907,4017,1/12/2023 20:05
907,2420,,12/2/2023 13:37
908,,4212,22/3/2023 10:44
909,2313,1268,10/12/2023 09:57
910,2907,3942,25/5/2023 19:31
,1336,4068,4/11/2023 04:40
912,2260,3709,
913,1830,,
914,2284,1849,
915,842,1931,15/7/2023 05:09
916,317,1139,4/8/2023 07:55
917,1949,3218,12/5/2023 17:44
918,,4353,19/2/2023 17:39
919,300,2611,9/1/2023 03:29
920,,1627,4/5/2023 06:18
921,1384,1222,1/3/2023 16:30
922,2244,2744,24/4/2023 18:26
923,1548,1620,20/4/2023 12:18
924,1523,976,20/11/2023 04:01
925,249,2604,16/8/2023 08:51
926,89,3087,30/5/2023 13:34
927,1314,752,9/9/2023 18:07
928,1325,2236,13/8/2023 09:45
929,605,2494,6/12/2023 06:51
930,2080,1622,3/1/2023 04:39
,2521,3039,8/10/2023 07:38
932,152,2492,14/11/2023 06:23
933,95,4695,13/7/2023 03:07
934,1308,4120,27/1/2023 08:41
935,,1193,31/12/2023 10:24
936,1167,2601,24/11/2023 08:21
937,,1882,3/1/2023 18:38
938,1597,4874,3/10/2023 20:01
939,1876,3747,
940,52,1633,17/8/2023 16:49
941,,1960,14/9/2023 10:30
942,347,379,25/12/2023 19:18
943,690,4599,31/1/2023 08:13
944,2837,2856,28/12/2023 20:45
945,30,352,19/7/2023 11:14
946,220,4107,27/6/2023 09:42
947,2671,1783,10/2/2023 10:11
948,1173,2164,4/9/2023 01:46
949,2127,4356,12/7/2023 00:31
950,1430,3356,17/8/2023 15:19
951,,1220,
952,1837,4236,25/10/2023 16:04
953,447,,
954,,4612,29/1/2023 01:29
955,434,2503,13/4/2023 15:01
956,1037,1215,18/7/2023 07:24
957,475,4473,1/4/2023 15:58
958,2398,2115,5/5/2023 14:07
959,101,3036,13/7/2023 09:47
960,85,952,24/4/2023 16:18
961,,1733,1/5/2023 06:26
962,2338,2182,5/11/2023 18:00
963,1214,2494,2/5/2023 17:33
964,829,538,22/6/2023 19:56
965,1317,993,22/6/2023 06:48
966,1175,4446,3/11/2023 07:11
967,285,3709,6/3/2023 06:49
968,1207,1066,11/1/2023 05:30
969,91,1138,16/11/2023 23:15
970,1354,565,12/1/2023 19:49
971,1445,4235,7/2/2023 00:37
972,,39,24/3/2023 22:22
973,1776,3752,26/4/2023 21:08
974,1075,260,2/8/2023 12:20
975,2943,3441,14/1/2023 19:30
976,1083,3816,27/12/2023 15:13
977,1589,679,2/3/2023 22:15
978,752,2591,19/3/2023 01:53
979,,,14/5/2023 14:20
980,1664,981,7/12/2023 09:58
981,70,4413,25/10/2023 04:43
982,117,1637,19/5/2023 00:47
983,1961,2545,25/6/2023 23:08
984,852,3069,29/6/2023 02:37
985,,351,1/1/2023 18:14
986,598,1885,31/7/2023 10:18
987,1182,3361,13/7/2023 23:19
,2991,1161,1/11/2023 19:41
989,2841,2437,1/3/2023 04:51
990,1686,2781,9/9/2023 09:00
991,2404,1963,25/12/2023 02:22
992,2237,4311,13/1/2023 06:54
993,2748,4255,2/8/2023 03:39
994,930,4836,12/4/2023 22:50
995,530,4216,11/10/2023 14:30
996,2026,533,
997,2871,59,12/2/2023 01:21
998,1992,3814,25/9/2023 15:30
999,2750,2069,28/9/2023 07:57
1000,1436,4024,
1001,2965,3269,14/1/2023 20:10
1002,,4728,10/11/2023 23:38
1003,1379,3244,8/4/2023 01:21
1004,91,823,10/6/2023 14:21
,127,4773,11/6/2023 06:59
1006,247,909,9/10/2023 07:26
1007,489,4512,30/12/2023 01:08
1008,1221,2239,21/10/2023 08:31
1009,66,,18/1/2023 11:28
1010,2596,2827,29/12/2023 16:25
1011,1707,2767,16/9/2023 14:43
1012,2018,3373,2/9/2023 01:50
1013,,3758,5/9/2023 19:20
1014,2010,,
1015,,4430,26/3/2023 10:44
1016,249,3540,23/11/2023 22:56
1017,5,3266,9/7/2023 02:32
1018,340,1840,22/3/2023 07:36
1019,2435,,22/5/2023 04:07
1020,2611,1076,25/11/2023 16:15
1021,1489,3179,22/3/2023 12:42
1022,1413,,
1023,2251,3827,7/8/2023 11:59
1024,2167,323,22/12/2023 10:04
1025,2771,123,4/2/2023 12:53
1026,1344,2293,
1027,2578,2822,25/6/2023 18:16
1028,2266,1336,25/11/2023 18:08
1029,2591,1074,7/5/2023 14:56
1030,1504,876,10/6/2023 01:28
1031,34,347,12/2/2023 03:37
1032,1140,3226,15/4/2023 23:39
1033,1199,3483,26/10/2023 10:17
1034,1004,1457,30/9/2023 18:19
1035,1544,1829,23/8/2023 06:45
1036,112,4351,1/12/2023 22:26
1037,755,4267,4/7/2023 16:49
1038,1732,4184,28/2/2023 16:55
1039,1261,3520,7/7/2023 20:06
1040,1991,3156,22/11/2023 17:35
1041,2278,1426,7/9/2023 07:49
1042,2115,1710,7/3/2023 23:46
1043,2689,972,1/6/2023 04:34
1044,2455,4293,18/2/2023 13:10
1045,2359,1792,20/4/2023 16:56
1046,777,4059,17/4/2023 02:39
1047,2076,4272,25/6/2023 12:22
1048,,,18/7/2023 18:35
1049,784,4268,3/7/2023 11:29
1050,207,64,12/4/2023 19:05
1051,1342,977,27/1/2023 08:31
1052,106,2000,25/7/2023 13:07
1053,2551,2238,4/4/2023 13:37
1054,866,101,27/3/2023 19:55
1055,,4935,10/10/2023 12:46
1056,518,4720,21/8/2023 11:45
1057,1633,3150,4/3/2023 22:05
1058,374,4530,25/12/2023 12:31
1059,782,2769,6/6/2023 08:32
1060,,225,4/3/2023 07:12
1061,1909,2773,17/7/2023 21:50
1062,540,3056,18/7/2023 23:48
1063,415,3467,12/8/2023 00:37
1064,1794,4617,19/4/2023 12:54
1065,1203,1145,8/3/2023 22:31
1066,1966,499,7/5/2023 20:26
1067,84,43,2/6/2023 23:22
1068,1382,308,12/6/2023 08:49
1069,2757,3705,24/9/2023 14:15
1070,1936,3245,12/1/2023 23:40
,678,,
1072,,425,4/8/2023 04:13
1073,2385,734,6/6/2023 05:38
1074,744,1565,18/1/2023 02:53
1075,2537,3540,1/9/2023 07:45
1076,2077,515,13/2/2023 20:33
1077,2165,2542,
1078,1809,171,7/2/2023 07:31
1079,1993,162,1/10/2023 13:11
,604,1296,11/3/2023 01:12
1081,2382,1448,8/7/2023 12:38
1082,,3423,
,7,780,2/9/2023 18:21
1084,841,2381,15/8/2023 04:32
1085,2640,4247,30/3/2023 06:11
1086,2584,835,12/10/2023 15:01
1087,2961,3359,
1088,2953,714,1/4/2023 18:23
1089,1370,2604,6/11/2023 12:20
1090,578,2153,4/5/2023 05:36
1091,145,110,10/9/2023 16:05
1092,297,3724,26/5/2023 08:27
1093,1497,3785,7/9/2023 05:16
1094,2784,420,
1095,1277,3570,19/7/2023 15:48
1096,1896,3234,8/6/2023 17:57
1097,2136,4301,1/12/2023 01:25
1098,,2418,29/1/2023 06:23
1099,2780,497,15/9/2023 11:41
1100,971,3452,30/11/2023 00:01
1101,2865,2025,7/5/2023 07:29
1102,1623,,24/7/2023 09:13
1103,196,654,2/5/2023 10:02
1104,2442,3356,23/10/2023 18:32
,1792,4469,21/9/2023 06:11
1106,2872,2513,27/5/2023 05:55
1107,1309,4874,30/7/2023 10:22
1108,1788,1686,24/12/2023 21:06
1109,2559,,4/1/2023 19:38
1110,419,1323,20/6/2023 17:50
1111,2791,1344,15/1/2023 18:41
1112,2478,,5/10/2023 08:39
1113,1667,1979,27/4/2023 00:39
1114,971,1886,13/10/2023 09:31
1115,2440,1337,2/3/2023 05:45
1116,2175,1893,18/7/2023 18:24
1117,,4201,28/1/2023 22:27
1118,1802,,
1119,1811,1521,23/7/2023 01:19
1120,814,3687,28/9/2023 14:46
1121,2062,1222,15/11/2023 22:31
1122,1480,4292,24/3/2023 22:50
1123,1623,1667,
1124,229,1031,30/1/2023 00:05
1125,1391,1845,30/10/2023 20:17
1126,2849,449,15/10/2023 14:06
1127,900,4563,13/4/2023 03:58
1128,936,4430,21/6/2023 07:14
1129,73,2129,23/3/2023 06:12
1130,2007,4930,22/3/2023 05:53
1131,1880,1713,27/9/2023 16:49
1132,1953,934,14/2/2023 00:51
1133,,,12/5/2023 03:50
1134,1329,2529,10/2/2023 06:31
1135,2714,1191,28/4/2023 17:46
,,4054,31/7/2023 14:03
1137,1811,1363,19/3/2023 14:18
1138,2769,4915,18/10/2023 22:07
1139,1151,3309,21/8/2023 09:01
1140,,63,21/11/2023 01:48
1141,1689,815,25/10/2023 14:09
1142,361,3605,24/5/2023 14:47
1143,238,3816,23/3/2023 03:58
1144,2306,388,8/5/2023 20:47
1145,1105,938,14/4/2023 18:01
1146,2938,2769,30/1/2023 07:47
1147,,2615,21/8/2023 01:28
1148,2405,1314,
1149,2570,627,24/3/2023 00:01
1150,,2676,30/11/2023 01:14
1151,1709,4733,25/6/2023 23:09
1152,1544,4799,20/2/2023 07:41
1153,2765,3566,4/6/2023 16:02
1154,560,,5/9/2023 16:13
1155,1750,4063,23/9/2023 22:43
1156,2694,,16/4/2023 19:11
1157,49,4252,4/11/2023 16:10
1158,2668,458,4/6/2023 02:27
1159,2377,1393,9/11/2023 02:46
,,2429,17/2/2023 16:41
1161,2018,4929,6/5/2023 17:24
1162,2735,3681,27/8/2023 05:25
1163,1691,1002,6/11/2023 23:56
1164,583,4755,26/10/2023 16:31
1165,1996,2809,20/1/2023 10:10
1166,1307,4456,26/9/2023 16:12
1167,1829,3157,28/11/2023 14:19
1168,2849,3717,22/4/2023 06:24
1169,1970,3550,15/9/2023 18:30
1170,670,2355,29/11/2023 17:54
1171,2329,921,25/2/2023 01:28
1172,2199,,28/11/2023 01:59
1173,432,4948,3/2/2023 18:09
1174,2416,1491,1/5/2023 17:37
1175,,,
1176,,2695,14/7/2023 07:47
1177,2523,3439,27/8/2023 06:38
1178,,230,2/5/2023 14:06
1179,544,2475,8/5/2023 21:15
1180,1616,1304,2/9/2023 21:02
1181,2159,204,24/2/2023 13:09
1182,1780,1435,8/10/2023 07:53
1183,2452,1646,26/11/2023 02:04
1184,507,3398,5/8/2023 08:18
1185,6,2335,16/11/2023 02:41
1186,2551,4096,9/7/2023 20:01
1187,2964,1763,16/6/2023 15:06
1188,788,3268,11/1/2023 23:10
1189,639,3085,
1190,276,3226,1/12/2023 07:31
1191,594,2734,3/8/2023 12:46
1192,978,3014,11/2/2023 15:18
1193,1031,1283,11/9/2023 11:12
1194,2472,48,
1195,,2266,17/12/2023 18:28
1196,923,571,16/1/2023 22:36
1197,2484,1688,19/1/2023 02:13
1198,2357,475,30/10/2023 21:31
1199,1072,786,9/9/2023 06:26
1200,2409,4367,
1201,,880,29/10/2023 16:50
1202,1335,2604,24/4/2023 04:46
1203,1177,4341,8/10/2023 18:35
1204,2552,,13/10/2023 18:34
1205,726,2599,21/7/2023 05:01
1206,2990,4614,9/2/2023 08:33
1207,1046,2971,10/10/2023 17:44
1208,41,636,20/6/2023 17:46
1209,1558,1366,18/8/2023 14:17
1210,2335,,10/6/2023 12:16
1211,2335,4483,8/2/2023 03:05
1212,2958,3252,28/6/2023 03:04
1213,2119,,25/9/2023 18:40
1214,2119,4900,4/1/2023 04:31
1215,1346,2624,29/11/2023 15:54
1216,980,4569,29/6/2023 15:23
1217,2195,3489,3/5/2023 04:47
,1128,3590,17/8/2023 21:57
1219,760,440,7/10/2023 05:44
1220,2984,3235,14/6/2023 07:51
1221,1608,531,22/2/2023 16:24
1222,2112,3331,4/8/2023 11:04
1223,1506,2471,22/5/2023 18:04
1224,789,3234,15/9/2023 05:07
1225,,3170,30/7/2023 17:57
1226,1009,4108,14/9/2023 11:10
1227,2937,4046,13/2/2023 21:36
1228,1299,2022,21/3/2023 14:43
1229,2361,2561,9/5/2023 06:08
1230,1944,783,22/8/2023 15:04
1231,620,4134,15/2/2023 12:40
1232,1294,,26/2/2023 14:57
1233,906,2675,28/4/2023 09:01
1234,678,71,16/8/2023 20:54
1235,2607,2111,24/6/2023 06:45
1236,2266,1188,7/10/2023 03:57
1237,169,,11/8/2023 12:54
1238,11,1716,23/11/2023 11:13
1239,,3849,18/1/2023 10:39
1240,578,4263,28/8/2023 19:32
1241,2150,1330,2/12/2023 02:02
1242,1744,,21/10/2023 19:36
,2758,2967,22/6/2023 13:08
1244,1413,3191,12/7/2023 16:37
1245,772,2497,17/6/2023 15:45
1246,2671,,11/6/2023 12:52
1247,2678,2137,11/9/2023 11:45
1248,251,2819,20/7/2023 17:42
1249,,3987,9/11/2023 12:24
1250,2781,1336,24/12/2023 19:04
1251,1280,1383,26/4/2023 18:57
1252,,3248,23/10/2023 23:57
1253,1973,51,9/8/2023 09:30
1254,2816,2904,9/3/2023 04:02
1255,2266,,23/8/2023 11:23
1256,575,3661,24/1/2023 17:39
1257,358,1161,12/10/2023 19:22
1258,,2388,
1259,919,3507,12/8/2023 01:39
1260,1494,,
1261,414,2363,12/12/2023 21:52
1262,199,1100,25/10/2023 22:10
1263,1853,1071,20/5/2023 09:17
1264,2733,1825,6/7/2023 00:43
1265,489,1165,30/4/2023 23:54
1266,1960,1132,
1267,2665,2115,25/12/2023 11:09
1268,71,2406,20/11/2023 00:26
1269,1824,4330,24/4/2023 09:06
1270,1684,4219,7/4/2023 00:23
1271,1561,987,14/3/2023 03:05
1272,1926,,7/3/2023 20:34
1273,2646,2889,25/9/2023 15:12
1274,1536,3492,15/4/2023 05:10
1275,2471,2757,26/11/2023 00:28
1276,1710,2827,1/2/2023 04:43
1277,794,,31/12/2023 21:00
1278,31,3311,25/5/2023 07:13
1279,2758,1672,22/6/2023 10:00
1280,2602,3665,28/2/2023 14:10
1281,1887,1702,
1282,1779,3556,25/3/2023 09:48
1283,506,1199,4/3/2023 08:58
1284,1838,2657,23/11/2023 18:26
1285,2727,1957,30/12/2023 06:33
1286,1907,103,6/6/2023 07:08
1287,1628,754,25/12/2023 22:29
1288,,2347,
1289,1592,4919,16/1/2023 09:04
1290,829,87,29/1/2023 14:27
1291,897,2179,
1292,,647,23/2/2023 07:57
1293,519,1798,25/7/2023 23:02
1294,2132,2364,27/10/2023 19:14
1295,1776,1689,11/8/2023 05:40
1296,231,3150,18/3/2023 20:08
1297,2026,1543,13/2/2023 02:01
1298,768,4784,12/1/2023 00:47
1299,2018,2656,5/2/2023 14:09
1300,1118,3779,14/12/2023 21:55
1301,,4514,3/5/2023 12:25
1302,1351,2643,23/9/2023 03:11
1303,493,571,23/8/2023 12:24
1304,2689,1945,26/2/2023 05:13
1305,,2885,22/2/2023 11:33
1306,806,594,23/12/2023 13:10
1307,832,4842,4/5/2023 17:17
1308,790,587,15/1/2023 00:26
1309,2808,4287,15/11/2023 11:03
1310,1589,1779,7/5/2023 03:03
1311,2880,1157,26/7/2023 06:17
1312,385,,
1313,930,2733,6/6/2023 23:47
1314,1920,4207,21/4/2023 02:56
1315,578,,14/6/2023 01:30
1316,1487,4215,27/6/2023 20:54
1317,,156,10/6/2023 18:45
1318,2830,1164,19/1/2023 02:04
1319,1087,3987,25/11/2023 06:28
1320,,2445,
1321,2600,197,27/8/2023 13:33
1322,1418,3427,1/2/2023 03:20
1323,2441,559,19/9/2023 04:48
1324,2119,1941,10/8/2023 00:23
1325,483,1884,20/4/2023 18:09
1326,1739,1402,10/4/2023 02:42
1327,2883,2135,31/1/2023 11:39
1328,2111,,4/11/2023 07:37
1329,333,4271,17/5/2023 06:31
1330,643,3883,23/7/2023 21:08
1331,72,4869,17/5/2023 19:26
1332,1369,4696,5/5/2023 19:13
1333,930,1429,21/9/2023 02:06
1334,1854,,12/1/2023 18:59
1335,2870,3366,3/7/2023 18:15
1336,2991,737,3/9/2023 18:12
1337,837,226,25/5/2023 03:26
1338,1084,4679,11/8/2023 00:38
1339,2615,1651,
1340,,1014,12/4/2023 18:39
1341,2511,449,14/9/2023 11:01
1342,2246,2927,30/5/2023 12:33
1343,1133,1078,15/6/2023 06:09
1344,1361,2151,5/7/2023 22:51
1345,111,3688,
1346,2561,3728,31/5/2023 07:03
1347,,,
1348,1831,1113,28/11/2023 12:22
1349,,,2/5/2023 07:59
1350,230,3291,17/5/2023 10:00
1351,228,3510,14/11/2023 22:54
1352,193,2337,1/8/2023 15:02
1353,1342,4230,7/2/2023 21:27
1354,522,772,21/11/2023 03:47
1355,2857,480,19/8/2023 07:35
1356,2384,968,23/6/2023 23:08
1357,1251,3375,
1358,1090,30,19/3/2023 11:07
1359,1299,2884,29/10/2023 09:42
1360,490,1182,3/9/2023 02:59
1361,1615,674,28/4/2023 00:44
1362,2962,3394,28/11/2023 18:02
1363,1341,2443,29/9/2023 23:41
1364,1282,375,24/11/2023 02:22
1365,1642,2706,18/6/2023 04:40
,2672,3969,12/3/2023 12:29
1367,1820,1100,
1368,2082,759,13/7/2023 20:26
1369,1166,3767,
1370,120,1956,
1371,,898,12/1/2023 08:20
1372,1448,2753,26/6/2023 08:29
1373,2584,2495,6/3/2023 08:40
1374,2845,4990,16/4/2023 00:06
1375,1623,4175,23/2/2023 23:36
1376,252,98,7/2/2023 01:31
1377,913,4607,1/3/2023 09:11
1378,2899,1328,6/6/2023 17:28
1379,59,1925,24/7/2023 15:51
1380,2015,,25/12/2023 23:36
1381,207,,2/3/2023 18:09
1382,1318,449,8/12/2023 17:24
1383,2165,185,2/1/2023 22:10
1384,2554,,8/5/2023 19:19
1385,2478,,
1386,2997,1851,25/1/2023 10:52
1387,1172,4912,15/12/2023 18:36
1388,725,4816,27/10/2023 06:17
1389,,759,30/4/2023 12:18
1390,,2255,4/4/2023 14:41
1391,2394,847,22/5/2023 19:23
1392,1899,4788,10/5/2023 12:57
1393,915,3358,10/9/2023 23:18
1394,482,167,30/7/2023 19:16
1395,1405,4822,20/11/2023 05:08
1396,1763,,31/3/2023 22:42
1397,1237,331,20/6/2023 03:33
1398,1381,3889,23/11/2023 13:39
1399,1608,878,6/8/2023 00:34
1400,616,3306,6/6/2023 04:10
1401,2329,4324,5/11/2023 13:04
1402,2841,4951,17/3/2023 16:42
1403,1503,589,22/5/2023 19:49
1404,572,4716,30/8/2023 03:56
1405,1573,3994,21/12/2023 13:49
1406,361,1846,14/8/2023 04:37
1407,1058,4441,17/10/2023 06:28
1408,1072,3048,26/3/2023 22:56
1409,257,1041,
1410,1898,1073,26/3/2023 04:53
1411,15,3490,23/11/2023 05:58
1412,2996,2160,31/5/2023 17:52
1413,1190,,26/3/2023 17:24
1414,2740,4613,8/5/2023 13:44
1415,2773,1927,3/9/2023 04:07
1416,2766,4122,19/3/2023 20:07
1417,1178,3680,5/10/2023 20:22
1418,569,415,13/8/2023 00:14
1419,278,123,
1420,606,990,22/2/2023 19:22
1421,2466,625,22/4/2023 00:44
1422,111,1393,28/4/2023 05:58
1423,1688,,2/3/2023 22:10
1424,2853,1611,10/11/2023 16:35
1425,2948,4815,10/7/2023 14:22
1426,177,,
1427,106,4547,23/3/2023 00:35
1428,2266,173,22/12/2023 10:02
1429,2319,4358,28/7/2023 14:34
1430,1535,4806,24/2/2023 18:07
1431,1399,3870,7/6/2023 16:03
1432,1321,1438,6/11/2023 21:48
1433,2038,840,22/9/2023 17:52
1434,,1378,17/6/2023 13:13
1435,2711,4766,3/6/2023 13:53
1436,2467,136,4/3/2023 20:25
1437,2008,2506,21/5/2023 06:06
1438,420,4439,22/7/2023 16:02
1439,963,4571,
1440,1667,2428,12/6/2023 05:01
1441,759,2188,
1442,,264,30/1/2023 14:15
1443,627,4154,21/8/2023 07:02
1444,2242,3230,30/5/2023 05:23
1445,1570,3002,5/5/2023 04:15
1446,,4414,17/9/2023 11:45
1447,1094,1735,15/3/2023 23:41
1448,255,2901,
1449,2795,3438,15/11/2023 22:14
1450,,2457,22/3/2023 19:06
1451,2816,2031,30/8/2023 06:45
1452,2464,,24/8/2023 14:32
1453,,4205,28/12/2023 00:44
1454,2227,1805,26/9/2023 22:47
1455,1812,289,31/10/2023 14:21
1456,2641,332,25/1/2023 13:05
1457,1496,,13/11/2023 05:41
1458,2173,2418,21/7/2023 01:21
1459,2384,2792,20/4/2023 08:03
1460,1264,712,29/7/2023 16:10
1461,2981,1732,16/3/2023 12:38
1462,1796,2836,16/8/2023 19:26
1463,2730,1766,20/6/2023 01:01
1464,329,2177,
1465,930,2250,3/7/2023 03:03
,2663,2738,8/5/2023 06:46
1467,2418,4230,22/7/2023 14:40
1468,2897,858,
1469,2482,4110,19/5/2023 12:41
1470,2703,1052,18/4/2023 06:05
1471,1527,4368,16/7/2023 04:09
,2430,3849,12/12/2023 12:13
1473,965,596,15/1/2023 08:21
1474,1878,1064,22/11/2023 09:41
1475,,2912,22/1/2023 20:00
1476,2773,1678,
1477,1489,2817,29/6/2023 18:08
1478,437,3421,7/12/2023 23:08
1479,1864,3260,24/12/2023 18:26
1480,1475,153,29/6/2023 21:04
1481,1971,2181,29/3/2023 11:00
1482,2808,490,
1483,2676,3601,20/3/2023 19:23
1484,1143,236,12/5/2023 13:30
1485,2344,4898,7/2/2023 23:47
1486,,2961,28/8/2023 16:50
1487,1951,1533,15/10/2023 12:07
1488,1343,3832,
1489,1945,3722,19/6/2023 03:22
1490,716,3130,15/8/2023 11:12
1491,,2593,8/2/2023 06:08
1492,17,,4/8/2023 22:41
1493,402,3805,8/3/2023 08:18
1494,,1745,10/8/2023 14:39
1495,2088,2607,29/1/2023 02:51
1496,,3789,2/2/2023 18:02
1497,416,3013,13/1/2023 14:38
1498,919,1802,11/8/2023 01:00
1499,,3613,18/9/2023 22:37
1500,,4605,12/1/2023 10:18
1501,374,3754,1/1/2023 14:47
1502,507,190,14/12/2023 07:24
1503,2777,217,15/9/2023 19:26
1504,647,,28/3/2023 11:18
1505,2292,1105,5/11/2023 06:44
1506,2047,1738,10/10/2023 11:29
1507,2,,12/1/2023 20:16
1508,251,428,30/6/2023 17:06
1509,1658,4172,30/5/2023 15:39
,1630,4441,14/8/2023 22:46
1511,1130,4971,29/8/2023 18:35
1512,1105,4964,16/7/2023 01:25
1513,716,1714,7/12/2023 11:20
1514,2562,4368,11/9/2023 02:11
1515,1586,53,23/1/2023 21:39
1516,1453,,20/12/2023 09:26
1517,2401,,23/5/2023 16:28
1518,1449,3842,29/1/2023 09:30
1519,,4710,28/9/2023 15:21
1520,1670,4009,25/1/2023 23:12
1521,2867,4865,7/1/2023 09:26
1522,,3733,9/6/2023 16:41
1523,352,402,16/8/2023 16:19
1524,,1987,20/9/2023 07:46
1525,1895,4328,4/10/2023 17:44
1526,2669,4254,21/3/2023 00:51
1527,2936,4761,1/4/2023 13:53
1528,677,1152,6/3/2023 07:22
1529,2900,3994,5/10/2023 06:01
1530,611,797,14/3/2023 15:32
1531,,3310,1/11/2023 13:09
1532,2463,,24/1/2023 01:28
1533,2548,128,18/10/2023 16:19
1534,888,2829,19/8/2023 08:00
1535,1527,3929,25/7/2023 06:18
1536,1605,4254,3/6/2023 17:13
1537,1552,73,23/6/2023 18:38
1538,1890,1114,23/11/2023 14:04
1539,2135,,26/11/2023 13:50
1540,763,3165,
1541,2002,2818,
1542,2424,3819,28/12/2023 00:18
1543,1095,2385,8/12/2023 22:45
1544,2999,4874,9/10/2023 08:15
1545,2688,2261,24/4/2023 11:25
1546,901,,27/5/2023 10:17
1547,186,4074,9/10/2023 06:32
1548,1189,4336,19/9/2023 06:03
1549,2945,4280,10/11/2023 10:22
1550,419,862,13/9/2023 10:11
1551,995,4566,11/1/2023 00:33
1552,1994,422,18/2/2023 22:22
1553,2752,1251,6/7/2023 22:19
1554,1043,1967,14/4/2023 22:40
1555,1721,4959,16/2/2023 12:54
1556,1029,2875,28/3/2023 13:44
1557,1438,4119,11/2/2023 14:59
1558,2939,4716,
1559,1933,2098,5/7/2023 03:31
1560,1240,2473,5/11/2023 04:30
1561,322,1821,
1562,,1736,26/8/2023 04:05
1563,2922,1540,18/6/2023 08:02
1564,2273,1784,29/7/2023 05:59
1565,2089,3580,2/10/2023 16:36
1566,2541,3298,13/6/2023 23:16
1567,,339,12/2/2023 18:29
1568,1375,2687,27/6/2023 05:00
1569,2470,,15/11/2023 16:46
1570,1500,,
1571,2019,1791,26/12/2023 15:52
1572,,1485,28/5/2023 18:18
1573,2082,2412,1/2/2023 11:54
1574,2528,75,21/6/2023 15:15
