Id_Cancion ,Id_Artista,Id_Genero,NombreCancion,FechaLanzamiento
647,294,16,I Want To Be Wanted (Per Tutta La Vita),17/10/2013
648,294,18,Sweet Nothin's,15/4/2011
649,294,11,Dum Dum,5/5/2016
650,295,6,Piano in the Dark,25/8/2010
651,296,6,Gimme Little Sign,28/11/2016
652,297,11,Itsy Bitsy Teeny Weeny Yellow Polka Dot Bikini,7/1/2008
653,297,12,Sealed With a Kiss,31/1/2004
654,297,17,Gypsy Woman,27/2/2012
655,298,4,Almost Here,20/7/2013
656,299,6,Back At One,14/5/2024
657,300,17,Baby One More Time,19/8/2009
658,300,7,Toxic,7/8/2000
659,300,10,Oops!... I Did it Again,5/4/2007
660,300,10,Womanizer,14/9/2003
661,300,15,Everytime,2/9/2014
662,300,3,Gimme More,3/10/2015
663,300,13,Piece Of Me,23/9/2019
664,300,11,(You Drive Me) Crazy,
665,300,6,Hold It Against Me,6/1/2009
666,300,14,Lucky,17/8/2010
667,300,10,Sometimes,1/10/2013
668,300,6,3,23/1/2024
669,300,17,Circus,20/11/2017
670,300,2,Stronger,
,300,19,I'm a Slave 4 U,
672,300,16,My Perogative,24/3/2012
673,300,15,Born to Make You Happy,29/11/2021
674,300,1,Overprotected,23/10/2019
675,300,12,If U Seek Amy,14/12/2011
676,301,11,Me Against the Music,23/8/2019
677,302,18,Smalltown Boy,25/10/2008
678,302,11,Hit That Perfect Beat,30/6/2012
679,303,17,Rainy Night in Georgia,16/8/2023
680,303,9,It's Just a Matter of Time,19/9/2007
681,304,12,When Will I Be Famous?,19/6/2008
682,304,19,Drop the Boy,5/2/2019
683,305,18,Save All Your Kisses For Me,5/1/2019
684,306,16,Greenfields,28/9/2023
685,307,1,Stomp!,23/8/2000
686,307,14,Strawberry Letter 23,18/12/2017
687,307,,I'll Be Good to You,3/6/2003
688,308,6,If You Love Me,24/9/2009
689,309,3,Smokin' in the Boys' Room,
690,310,,Hey Baby,
691,311,16,The Way it Is,23/6/2014
692,312,2,Streets of Philadelphia,23/8/2017
693,312,17,Dancing in the Dark,1/8/2007
694,312,13,Born in the USA,1/3/2014
695,312,4,Born to Run,16/10/2005
696,312,19,I'm On Fire,
697,312,13,Human Touch,6/5/2021
,312,7,Hungry Heart,
699,312,5,Glory Days,23/11/2001
,312,14,Brilliant Disguise,24/5/2010
701,312,16,Secret Garden,12/4/2024
702,312,3,Cover Me,18/6/2011
703,313,12,Grenade,
704,313,1,Just the Way You Are,22/5/2011
705,313,15,Locked Out Of Heaven,9/9/2021
706,313,5,The Lazy Song,
707,313,18,It Will Rain,27/11/2023
708,314,16,(Everything I Do) I Do it For You,
709,314,16,Have You Ever Really Loved a Woman?,28/10/2011
710,314,12,Please Forgive Me,8/8/2011
711,314,13,Can't Stop This Thing We Started,25/4/2014
712,314,,Heaven,30/6/2003
713,314,2,The Only Thing That Looks Good On Me is You,26/11/2018
714,314,8,Summer of '69,28/9/2008
715,314,19,Let's Make a Night to Remember,11/3/2019
716,315,20,When You're Gone,9/6/2019
717,316,,All For Love,14/3/2000
718,317,,The Bomb! (These Sounds Fall Into My Mind),
719,318,,Making Your Mind Up,17/8/2003
720,318,14,The Land of Make Believe,13/11/2003
721,319,1,Peg o' My Heart,23/9/2001
722,320,15,That'll Be the Day,28/1/2001
723,320,3,Peggy Sue,20/4/2011
724,320,12,It Doesn't Matter Anymore,10/6/2002
725,321,4,Party Doll,5/5/2001
726,322,2,"For What It's Worth (Stop, Hey What's That Sound)",31/10/2021
727,323,15,Video Killed the Radio Star,3/1/2021
728,324,,I Can't Get Started,
729,325,,Lavender Blue,21/3/2019
730,326,3,"Turn It Up, Fire It Up",18/11/2007
731,327,17,I Know What You Want,18/3/2011
732,328,1,Baby Sittin' Boogie,10/3/2005
733,329,5,Convoy,20/3/2021
734,330,18,Gonna Make You Sweat (Everybody Dance Now),2/2/2001
735,330,5,Here We Go (Let's Rock & Roll),6/11/2015
736,330,3,Things That Make You Go Hmmm...,30/12/2005
737,331,17,Minnie the Moocher,30/8/2010
738,332,13,I Wanna Be Rich,27/1/2010
739,333,16,Feel So Close,6/10/2015
,334,10,Word Up,
741,335,13,Young Hearts Run Free,27/11/2013
742,336,15,On the Road Again,23/10/2021
743,337,11,Move On Baby,
744,337,12,U Got 2 Let the Music,25/2/2024
745,338,4,Love Will Keep Us Together,22/3/2017
746,338,7,Do That to Me One More Time,25/4/2005
747,338,10,Lonely Night (Angel Face),
748,338,8,Muskrat Love,28/10/2002
749,339,16,More & More,
750,340,13,Kung Fu Fighting,27/2/2008
751,341,9,Blue Suede Shoes,
752,342,14,Call Me Maybe,24/8/2007
753,343,15,You're So Vain,25/10/2006
754,343,20,Nobody Does it Better,19/6/2008
755,344,15,Doctor's Orders,
756,345,12,It's Too Late,21/10/2006
757,346,8,Tic Tic Tac (Dance To Boi Bumba!),11/3/2001
758,347,9,Inside Your Heaven,
759,348,11,Everytime We Touch,12/9/2019
760,348,4,Evacuate The Dancefloor,11/9/2016
761,349,,Rhythm of the Rain,19/11/2011
762,350,14,Me & U,20/7/2008
763,351,4,Jesamine,13/1/2000
764,352,15,Morning Has Broken,9/5/2011
765,352,1,Lady D'Arbanville,24/3/2024
766,352,19,Another Saturday Night,15/2/2012
767,353,,Touch Me (All Night Long),
768,354,4,Finally,13/11/2018
769,354,19,I'm in the Mood,2/3/2019
770,355,,F**k You/forget You,1/9/2005
771,356,6,My Heart Will Go On,
772,356,10,Because You Loved Me,1/3/2022
773,356,3,The Power of Love,
774,356,1,Think Twice,12/6/2010
775,356,5,It's All Coming Back to Me Now,2/3/2024
776,356,13,That's the Way it Is,2/3/2001
777,356,2,All By Myself,23/8/2005
778,356,2,A New Day Has Come,16/12/2020
779,356,14,If You Asked Me To,8/1/2016
780,356,15,I Drove All Night,23/10/2012
781,356,1,Where Does My Heart Beat Now,21/3/2014
782,356,1,Taking Chances,29/8/2011
783,357,8,Immortality,19/2/2005
784,358,9,Beauty & the Beast,10/8/2021
785,359,8,I'm Your Angel,19/4/2010
786,360,19,The Hero,30/7/2003
787,361,7,Give Me Just a Little More Time,13/10/2021
788,362,12,I Feel For You,11/1/2020
789,363,17,How 'bout Us,16/6/2013
790,364,4,Tequila,16/8/2021
791,365,1,Pipeline,18/4/2024
792,366,3,I've Never Been to Me,6/9/2002
793,367,3,Would I Lie to You?,23/2/2008
794,368,6,She,22/8/2016
795,369,13,Pony Blues,27/5/2004
796,370,20,The Devil Went Down to Georgia,2/4/2010
797,371,8,Butterfly,10/6/2012
798,372,9,The Most Beautiful Girl,2/9/2019
799,372,9,Behind Closed Doors,16/4/2008
800,373,6,When Irish Eyes Are Smiling,27/10/2005
801,374,18,The Flame,19/7/2014
802,374,1,I Want You to Want Me,13/4/2017
803,375,7,Believe,28/6/2016
804,375,17,If I Could Turn Back Time,20/11/2015
805,375,10,The Shoop Shoop Song (It's in His Kiss),2/9/2014
806,375,19,Bang Bang (My Baby Shot Me Down),20/6/2020
807,375,,"Gypsies, Tramps & Thieves",6/1/2015
808,375,3,Strong Enough,2/9/2000
809,375,14,Half-breed,30/7/2002
810,375,,Dark Lady,7/7/2004
811,376,20,Got To Be Real,13/8/2015
812,377,13,The One & Only,12/11/2018
813,378,1,Le Freak,8/10/2009
814,378,9,Good Times,30/5/2024
815,378,17,I Want Your Love,15/6/2014
816,378,,Dance Dance Dance (Yowsah Yowsah Yowsah),24/8/2011
817,379,,If You Leave Me Now,24/9/2022
818,379,14,Hard to Say I'm Sorry,18/7/2003
819,379,14,Look Away,
820,379,15,25 Or 6 to 4,
821,379,7,You're the Inspiration,3/5/2018
822,379,,Saturday in the Park,7/1/2015
823,379,13,Just You 'n' Me,9/2/2003
824,380,18,Son of My Father,26/6/2014
825,381,9,Right Thurr,4/9/2022
826,382,18,Sh-Boom (Life Could Be a Dream),25/10/2007
827,383,13,Yesterday Man,31/1/2009
828,384,6,Petite Fleur (Little Flower),16/11/2002
829,385,4,Forever,24/6/2011
830,385,12,With You,22/11/2020
831,385,7,Yeah 3x,15/5/2013
832,385,,Don't Wake Me Up,21/1/2005
833,385,11,Yo! (Excuse Me Miss),26/7/2012
834,386,18,Run It,10/6/2007
835,387,,Kiss Kiss,21/12/2015
836,388,19,You Know My Name,9/11/2003
837,389,6,The Lady in Red,23/2/2020
838,390,,Wicked Game,1/10/2023
839,391,3,Let's Dance,14/1/2003
840,392,8,Stumblin' In,
841,393,14,Fool (If You Think It's Over),10/9/2017
842,394,6,Yellow River,
843,395,18,Genie in a Bottle,25/8/2016
844,395,12,Beautiful,18/1/2016
845,395,2,Ain't No Other Man,8/4/2000
846,395,6,Hurt,11/4/2014
847,395,7,What a Girl Wants,
848,395,1,Come On Over Baby (All I Want is You),
849,395,11,Fighter,3/11/2005
850,395,13,Candyman,3/11/2004
851,395,16,Car Wash,22/1/2022
852,395,6,I Turn to You,3/9/2000
853,395,9,Can't Hold Us Down,16/12/2005
854,395,16,The Voice Within,8/4/2017
855,396,10,Dirrty,
856,397,4,Lady Marmalade (Voulez-Vous Coucher Aver Moi Ce Soir?),29/8/2008
857,398,12,Dip it Low,13/2/2011
858,399,15,Jar Of Hearts,28/12/2016
859,400,18,Aline,28/9/2006
860,401,5,Arthur's Theme (Best That You Can Do),19/5/2021
861,401,2,Sailing,21/12/2011
862,401,17,All Right,26/7/2019
863,402,14,The Twist,30/1/2003
864,402,3,Let's Twist Again,31/3/2021
865,402,17,Limbo Rock,25/6/2007
866,402,,Pony Time,12/8/2002
867,402,18,Slow Twistin',9/12/2009
868,403,8,Johnny B Goode,28/2/2004
869,403,17,Maybellene,16/7/2022
870,403,17,My Ding-A-Ling,21/11/2008
871,403,6,Sweet Little Sixteen,
872,403,6,Roll Over Beethoven,9/6/2022
873,403,10,School Day (Ring! Ring! Goes The Bell),19/8/2003
874,403,,No Particular Place to Go,18/3/2014
,403,14,Rock 'n' Roll Music,6/4/2015
876,404,12,Tubthumping,29/9/2020
877,405,13,Oh,30/9/2007
878,406,19,1-2 Step,22/9/2016
879,407,18,Goodies,20/1/2024
880,408,9,You're My World,11/2/2001
881,409,5,What Would You Do?,5/2/2022
882,410,8,Patches,28/7/2003
883,411,,I Don't Know Why (But I Do),5/11/2015
884,412,2,Wolverton Mountain,29/7/2016
885,413,3,When You Wish Upon a Star,23/5/2020
886,413,2,Singin' in the Rain,23/1/2020
887,414,9,We Don't Talk Anymore,
888,414,8,Living Doll,5/12/2000
889,414,11,Summer Holiday,7/6/2022
890,414,19,Lucky Lips,18/5/2008
891,414,20,Congratulations,24/1/2012
892,414,4,Please Don't Tease,
893,414,8,The Young Ones,23/12/2013
894,414,1,Travellin' Light,5/5/2009
895,414,11,The Next Time,26/3/2008
896,414,3,Bachelor Boy,
897,414,,Devil Woman,12/2/2022
898,414,8,Dreamin',
899,414,9,Power to All Our Friends,2/12/2017
900,414,,It's All in the Game,7/6/2004
901,414,9,Don't Talk to Him,29/3/2012
902,415,6,Living Doll,20/9/2010
903,416,20,Precious & Few,6/5/2020
904,417,9,Love Changes Everything,24/8/2001
905,418,13,Playground In My Mind,5/11/2016
906,419,2,Substitute,11/5/2020
907,420,4,Lean On Me,26/8/2021
908,421,17,Good Girls Go Bad,26/11/2019
909,422,12,Bubbly,21/3/2013
910,423,8,Viva La Vida,5/11/2019
911,423,7,Speed of Sound,2/8/2014
912,423,,Clocks,21/2/2022
913,423,19,Yellow,6/4/2013
914,423,8,Paradise,24/7/2000
915,423,7,Talk,
916,423,5,In My Place,18/11/2014
917,423,,The Scientist,13/4/2012
918,423,16,Violet Hill,26/10/2016
919,424,5,You're the Top,19/11/2017
920,425,20,Body & Soul,30/8/2020
921,426,9,I Wanna Sex You Up,23/6/2022
922,426,13,All 4 Love,31/7/2005
923,426,2,I Adore Mi Amor,31/8/2009
924,427,7,'74-'75,19/7/2020
925,428,13,Who's Sorry Now?,5/3/2020
926,428,14,Everybody's Somebody's Fool,21/9/2011
927,428,14,My Happiness,2/10/2018
928,428,4,Where the Boys Are,19/9/2017
929,428,5,Lipstick On Your Collar,9/7/2017
930,428,4,Stupid Cupid,29/10/2009
931,428,17,My Heart Has a Mind of It's Own,2/6/2021
932,428,20,Mama,28/3/2006
933,428,16,Jealous of you (Tango della gelosia),20/6/2006
934,428,15,Don't Break the Heart That Loves You,27/3/2006
935,429,10,Zwei kleine Italiener,28/10/2013
936,430,17,Do You Love Me?,
937,431,,It's Only Make Believe,
938,431,8,Mona Lisa,
939,432,19,Gangsta's Paradise,6/4/2012
940,432,7,Fantastic Voyage,8/2/2023
941,432,15,"1,2,3,4 (Sumpin' New)",30/12/2014
942,433,3,C U When U Get There,1/10/2007
943,434,20,Put Your Records On,19/6/2020
944,435,,Too Late To Turn Back Now,5/4/2019
945,436,14,Brimful of Asha,14/3/2019
946,437,4,Rhythm of the Night,14/2/2017
947,438,20,One O'Clock Jump,26/5/2022
948,438,9,"Open The Door, Richard!",8/2/2021
949,439,14,Mr Jones,27/4/2000
950,439,19,Accidentally in Love,31/10/2012
951,439,4,Big Yellow Taxi,24/12/2023
952,439,1,A Long December,15/3/2003
953,440,11,Wishing On a Star,2/10/2015
954,441,10,Walking Away,18/7/2023
955,441,8,Fill Me In,6/9/2011
956,441,2,7 Days,23/8/2015
,442,12,Only Sixteen,1/6/2012
958,443,9,Mmm Mmm Mmm Mmm,3/12/2011
959,444,,Axel F,13/6/2004
960,445,16,Butterfly,
961,446,17,Fire,4/6/2005
962,447,7,White Room,28/3/2013
963,447,19,Sunshine of Your Love,19/6/2011
964,448,17,With Arms Wide Open,2/6/2018
965,448,9,My Sacrifice,26/3/2003
966,449,9,Proud Mary,30/11/2016
967,449,8,Up Around the Bend,10/3/2016
968,449,5,Bad Moon Rising,1/7/2007
969,449,7,Lookin' Out My Back Door,18/2/2004
970,449,4,Travellin' Band,25/10/2015
971,449,4,Have You Ever Seen the Rain?,
972,449,14,Green River,30/4/2017
973,449,16,Down On the Corner,2/11/2015
974,449,9,Who'll Stop the Rain,2/5/2008
975,449,4,Sweet Hitch-Hiker,3/4/2011
976,449,11,Fortunate Son,6/3/2017
977,449,12,Long As I Can See the Light,24/9/2019
978,450,20,Pied Piper,28/3/2018
979,451,2,Ohio,26/11/2019
980,451,,Woodstock,3/2/2005
981,452,17,Don't Dream It's Over,
982,452,15,Weather With You,11/2/2021
983,453,9,Don't it Make My Brown Eyes Blue,1/3/2013
984,454,12,Gypsy Woman (La Da Dee),22/4/2000
985,454,17,100% Pure Love,13/2/2008
986,455,13,Mr Vain,13/4/2023
987,455,16,Got to Get It,26/10/2002
988,456,17,Karma Chameleon,18/10/2006
989,456,14,Do You Really Want to Hurt Me?,20/5/2014
990,456,16,Time (Clock of the Heart),18/12/2014
991,456,3,The War Song,19/11/2019
992,456,5,Church of the Poison Mind,9/10/2010
993,456,14,Miss Me Blind,6/10/2018
994,457,17,Superfly,
995,457,7,Freddie's Dead (Theme from 'Superfly'),14/4/2002
996,458,12,Give it Up,9/8/2012
997,459,15,(I Just) Died in Your Arms Tonight,11/5/2018
,460,5,Girls Just Wanna Have Fun,22/6/2005
999,460,,Time After Time,5/12/2011
1000,460,1,True Colors,28/1/2014
1001,460,16,She Bop,20/6/2021
1002,461,7,Red Rubber Ball,9/8/2016
1003,462,9,He Loves U Not,21/8/2007
1004,462,14,Things Can Only Get Better,6/4/2010
1005,463,17,My Band,24/4/2008
1006,464,15,Gasolina,25/1/2018
1007,465,10,One More Time,
1008,465,8,Around the World,18/6/2003
1009,466,9,Get Lucky,6/10/2010
1010,467,,I'm Leaving it (All) Up to You,
1011,468,,High Enough,15/4/2020
1012,469,2,I Can Dream About You,29/9/2016
1013,470,6,Sometimes When We Touch,16/5/2011
1014,471,18,All Kinds of Everything,29/10/2008
1015,472,17,Gotta Get Thru This,4/6/2016
1016,472,3,If You're Not the One,30/4/2004
1017,473,12,Beautiful Sunday,13/1/2015
1018,474,12,Bad Day,13/7/2013
1019,475,19,At the Hop,17/2/2012
1020,476,1,I Remember Elvis Presley (The King is Dead),11/9/2013
1021,477,3,Miss California,
1022,478,16,Butterfly,1/5/2002
1023,479,7,Sunchyme,18/10/2005
1024,480,15,Sandstorm,
1025,481,20,It's Not Over,23/3/2012
1026,482,13,Double Barrel,22/2/2016
1027,483,2,Take Five,
1028,484,12,Glad All Over,
1029,484,14,Bits & Pieces,10/8/2019
1030,484,9,Over & Over,9/9/2009
1031,484,9,Catch Us If You Can,12/8/2015
1032,485,19,Legend of Xanadu,
1033,485,6,Bend It,6/10/2001
1034,486,13,I Hear You Knockin',30/7/2002
1035,487,20,Lily Was Here,16/1/2020
1036,488,16,It's My Party,30/6/2006
1037,489,10,Let's Dance,13/12/2014
1038,489,9,Fame,21/3/2006
1039,489,5,Space Oddity,9/7/2001
1040,489,9,Ashes to Ashes,27/1/2012
1041,489,3,China Girl,28/5/2024
1042,489,20,Golden Years,
1043,489,1,Absolute Beginners,7/6/2006
1044,489,11,Cat People (Putting Out Fire),30/11/2009
1045,489,1,Blue Jean,16/6/2003
1046,489,16,Modern Love,
1047,489,15,Sorrow,28/6/2007
1048,489,8,Heroes,2/10/2013
,489,4,Young Americans,18/7/2018
1050,489,20,Jump They Say,13/2/2017
1051,489,8,Rebel Rebel,2/2/2023
1052,489,3,Fashion,1/9/2013
1053,490,13,Dancing in the Street,16/7/2016
1054,491,2,This is Not America,
1055,492,17,Cherish,29/9/2006
1056,493,2,Jeans On,28/3/2022
1057,494,6,Rock On,3/11/2008
1058,495,,Sexy Chick (sexy Bitch),22/10/2005
1059,496,19,Getting Over You,22/10/2012
,497,20,When Love Takes Over,28/7/2007
1061,498,16,Turn Me On,12/10/2011
1062,499,16,Titanium,24/5/2017
1063,500,12,Without You,10/9/2006
1064,501,11,Where Them Girls At,21/2/2012
1065,502,4,The Stripper,22/5/2023
1066,503,14,Witch Doctor,14/12/2006
1067,503,12,The Chipmunk Song (Christmas Don't Be Late),29/8/2000
1068,504,6,Don't Give Up On Us,10/8/2008
1069,505,12,Cara Mia,23/12/2022
1070,506,7,Candida,14/8/2020
,507,20,You Spin me 'round (Like a Record),12/2/2015
1072,508,19,Memories Are Made of This,28/1/2024
1073,508,,That's Amore,
1074,508,6,Everybody Loves Somebody,23/5/2009
1075,508,6,Return to Me,8/6/2020
1076,508,2,Volare,
1077,508,15,Sway,3/9/2000
1078,509,2,Rhythm of the Night,
1079,510,4,You Light Up My Life,12/3/2002
1080,511,4,Lost in Your Eyes,5/4/2002
1081,511,5,Foolish Beat,26/6/2023
1082,511,16,Shake Your Love,3/5/2020
1083,512,8,Tammy,
1084,513,8,The Aba Daba Honeymoon,29/9/2000
1085,514,12,Dance With Me,14/1/2015
1086,515,8,Raindrops,27/7/2018
1087,516,12,Mashed Potato Time,15/2/2004
1088,517,19,Groove is in the Heart,9/5/2022
1089,518,14,Breakfast At Tiffany's,8/11/2014
1090,519,3,Smoke On the Water,4/5/2001
1091,519,14,Black Night,1/1/2022
1092,519,20,Hush,22/4/2012
1093,520,,Let's Get Rocked,29/12/2009
1094,520,9,Love Bites,2/3/2002
1095,520,14,Pour Some Sugar On Me,31/10/2019
1096,520,16,When Love & Hate Collide,7/11/2017
1097,521,3,Runaway,23/1/2019
1098,521,2,Keep Searchin' (We'll Follow the Sun),29/3/2020
1099,521,7,Hats Off to Larry,14/6/2015
1100,521,19,Little Town Flirt,25/12/2003
1101,522,14,"Goodbye, My Love, Goodbye",31/3/2016
1102,523,16,Let's Hear it For the Boy,12/11/2005
1103,524,15,Enjoy the Silence,30/11/2012
1104,524,9,I Feel You,
1105,524,9,Strangelove,
1106,524,16,Precious,17/2/2016
1107,524,14,People Are People,
1108,524,8,Policy of Truth,13/6/2016
1109,524,20,Shake the Disease,8/5/2009
1110,524,9,Personal Jesus,22/8/2012
1111,524,4,It's No Good,9/2/2004
1112,524,6,Dream On,21/5/2006
1113,524,14,Barrel of a Gun,10/12/2012
1114,524,9,Never Let Me Down Again,17/7/2000
1115,525,4,Layla,22/11/2009
1116,526,19,Voyage Voyage,19/3/2015
1117,527,10,Israelites,14/9/2009
1118,528,10,Life,16/1/2003
1119,528,15,You Gotta Be,9/11/2022
1120,529,6,Lose My Breath,30/10/2012
1121,529,20,Survivor,10/3/2007
1122,529,17,Independent Women Part 1,8/10/2004
1123,529,11,Say My Name,27/2/2011
1124,529,4,Bootylicious,
1125,529,9,"Bills, Bills, Bills",27/12/2020
1126,529,1,Jumpin' Jumpin',22/7/2015
1127,529,6,Emotion,20/3/2004
1128,529,13,No No No,18/4/2003
1129,530,19,Soldier,30/8/2000
1130,531,14,Whip It,26/4/2009
1131,532,1,Come On Eileen,22/6/2018
1132,533,3,Listen to Your Heart,
1133,534,19,Shy Guy,
1134,535,15,Upside Down,
1135,535,6,Theme From 'Mahogany' (Do You Know Where You're Going To),28/6/2002
1136,535,,Love Hangover,1/2/2007
1137,535,5,Chain Reaction,5/1/2001
1138,535,20,Touch Me in the Morning,13/6/2012
1139,535,1,Ain't No Mountain High Enough,13/3/2022
1140,535,7,Why Do Fools Fall in Love?,7/8/2020
1141,535,16,I'm Coming Out,8/2/2019
1142,536,15,Endless Love,20/5/2011
1143,537,19,Love Child,15/12/2022
1144,537,15,Someday We'll Be Together,5/2/2017
1145,537,2,Reflections,22/9/2007
1146,538,14,I'm Gonna Make You Love Me,29/7/2011
1147,539,13,You'll Never Know,28/8/2019
1148,539,17,It Might as Well Be Spring,13/1/2010
1149,539,5,Little White Lies,24/8/2009
1150,539,13,Mam'selle,24/10/2017
1151,540,8,Coming Home,1/5/2015
1152,541,,White Flag,28/5/2018
1153,541,20,Thank You,18/5/2019
1154,541,,Here With Me,29/11/2002
1155,542,3,Buttons & Bows,15/12/2006
1156,542,,I'll Walk Alone,30/3/2021
1157,542,15,Dear Hearts & Gentle People,2/12/2015
1158,542,,Along the Navajo Trail,1/3/2023
1159,542,,Sweet Violets,
1160,542,10,Yes My Darling Daughter,11/6/2002
1161,543,7,Runaround Sue,8/6/2016
1162,543,10,The Wanderer,10/10/2011
1163,543,5,"Abraham, Martin & John",28/3/2001
1164,543,1,Ruby Baby,14/8/2023
1165,544,15,A Teenager in Love,16/1/2004
1166,544,13,Where Or When,
1167,544,19,I Wonder Why,12/5/2021
1168,545,19,I Know,21/5/2017
1169,546,20,Heartbreaker,7/4/2010
1170,546,9,Walk On By,16/7/2000
1171,546,18,I'll Never Love This Way Again,11/10/2014
1172,547,13,That's What Friends Are For,4/1/2008
1173,548,7,Then Came You,14/2/2012
1174,549,4,Money For Nothing,19/11/2022
1175,549,13,Sultans of Swing,3/2/2009
1176,549,18,Walk of Life,5/10/2021
1177,549,8,So Far Away,3/4/2014
1178,549,7,Private Investigations,
1179,549,2,Calling Elvis,14/6/2008
1180,550,13,I Touch Myself,5/2/2002
1181,551,10,Chapel of Love,1/8/2008
1182,552,15,Manteca,3/10/2017
1183,553,1,Chihuahua,8/7/2009
1184,554,19,Boom! Shake the Room,24/3/2011
1185,554,10,Summertime,8/6/2011
1186,555,15,Better Off Alone,21/1/2000
1187,556,3,"Hey Baby (Uuh, Aah)",13/11/2001
1188,557,,Heaven,19/11/2008
1189,558,3,Tom's Diner,3/1/2022
1190,559,1,Drift Away,30/6/2021
1191,560,4,Spirit in the Sky,22/6/2010
1192,561,18,9 to 5,9/1/2006
1193,561,18,Here You Come Again,
1194,561,11,Jolene,30/9/2019
1195,562,4,Volare,6/7/2006
